source_name,sport_or_league,date,endpoint,http_status,ok,events_found,raw_events_found,date_matched_events,stale_events_found,likely_womens_events,women_relevance_score,sample_events,capabilities,recommended_role,notes
SofaScore public endpoints,basketball,2026-06-11,https://api.sofascore.com/api/v1/sport/basketball/scheduled-events/2026-06-11,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://api.sofascore.com/api/v1/sport/basketball/scheduled-events/2026-06-11
SofaScore public endpoints,basketball,2026-06-11,https://www.sofascore.com/api/v1/sport/basketball/scheduled-events/2026-06-11,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://www.sofascore.com/api/v1/sport/basketball/scheduled-events/2026-06-11
SofaScore public endpoints,basketball,2026-06-12,https://api.sofascore.com/api/v1/sport/basketball/scheduled-events/2026-06-12,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://api.sofascore.com/api/v1/sport/basketball/scheduled-events/2026-06-12
SofaScore public endpoints,basketball,2026-06-12,https://www.sofascore.com/api/v1/sport/basketball/scheduled-events/2026-06-12,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://www.sofascore.com/api/v1/sport/basketball/scheduled-events/2026-06-12
SofaScore public endpoints,basketball,2026-06-13,https://api.sofascore.com/api/v1/sport/basketball/scheduled-events/2026-06-13,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://api.sofascore.com/api/v1/sport/basketball/scheduled-events/2026-06-13
SofaScore public endpoints,basketball,2026-06-13,https://www.sofascore.com/api/v1/sport/basketball/scheduled-events/2026-06-13,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://www.sofascore.com/api/v1/sport/basketball/scheduled-events/2026-06-13
SofaScore public endpoints,basketball,2026-06-14,https://api.sofascore.com/api/v1/sport/basketball/scheduled-events/2026-06-14,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://api.sofascore.com/api/v1/sport/basketball/scheduled-events/2026-06-14
SofaScore public endpoints,basketball,2026-06-14,https://www.sofascore.com/api/v1/sport/basketball/scheduled-events/2026-06-14,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://www.sofascore.com/api/v1/sport/basketball/scheduled-events/2026-06-14
SofaScore public endpoints,football,2026-06-11,https://api.sofascore.com/api/v1/sport/football/scheduled-events/2026-06-11,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://api.sofascore.com/api/v1/sport/football/scheduled-events/2026-06-11
SofaScore public endpoints,football,2026-06-11,https://www.sofascore.com/api/v1/sport/football/scheduled-events/2026-06-11,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://www.sofascore.com/api/v1/sport/football/scheduled-events/2026-06-11
SofaScore public endpoints,football,2026-06-12,https://api.sofascore.com/api/v1/sport/football/scheduled-events/2026-06-12,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://api.sofascore.com/api/v1/sport/football/scheduled-events/2026-06-12
SofaScore public endpoints,football,2026-06-12,https://www.sofascore.com/api/v1/sport/football/scheduled-events/2026-06-12,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://www.sofascore.com/api/v1/sport/football/scheduled-events/2026-06-12
SofaScore public endpoints,football,2026-06-13,https://api.sofascore.com/api/v1/sport/football/scheduled-events/2026-06-13,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://api.sofascore.com/api/v1/sport/football/scheduled-events/2026-06-13
SofaScore public endpoints,football,2026-06-13,https://www.sofascore.com/api/v1/sport/football/scheduled-events/2026-06-13,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://www.sofascore.com/api/v1/sport/football/scheduled-events/2026-06-13
SofaScore public endpoints,football,2026-06-14,https://api.sofascore.com/api/v1/sport/football/scheduled-events/2026-06-14,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://api.sofascore.com/api/v1/sport/football/scheduled-events/2026-06-14
SofaScore public endpoints,football,2026-06-14,https://www.sofascore.com/api/v1/sport/football/scheduled-events/2026-06-14,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://www.sofascore.com/api/v1/sport/football/scheduled-events/2026-06-14
SofaScore public endpoints,tennis,2026-06-11,https://api.sofascore.com/api/v1/sport/tennis/scheduled-events/2026-06-11,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://api.sofascore.com/api/v1/sport/tennis/scheduled-events/2026-06-11
SofaScore public endpoints,tennis,2026-06-11,https://www.sofascore.com/api/v1/sport/tennis/scheduled-events/2026-06-11,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://www.sofascore.com/api/v1/sport/tennis/scheduled-events/2026-06-11
SofaScore public endpoints,tennis,2026-06-12,https://api.sofascore.com/api/v1/sport/tennis/scheduled-events/2026-06-12,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://api.sofascore.com/api/v1/sport/tennis/scheduled-events/2026-06-12
SofaScore public endpoints,tennis,2026-06-12,https://www.sofascore.com/api/v1/sport/tennis/scheduled-events/2026-06-12,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://www.sofascore.com/api/v1/sport/tennis/scheduled-events/2026-06-12
SofaScore public endpoints,tennis,2026-06-13,https://api.sofascore.com/api/v1/sport/tennis/scheduled-events/2026-06-13,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://api.sofascore.com/api/v1/sport/tennis/scheduled-events/2026-06-13
SofaScore public endpoints,tennis,2026-06-13,https://www.sofascore.com/api/v1/sport/tennis/scheduled-events/2026-06-13,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://www.sofascore.com/api/v1/sport/tennis/scheduled-events/2026-06-13
SofaScore public endpoints,tennis,2026-06-14,https://api.sofascore.com/api/v1/sport/tennis/scheduled-events/2026-06-14,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://api.sofascore.com/api/v1/sport/tennis/scheduled-events/2026-06-14
SofaScore public endpoints,tennis,2026-06-14,https://www.sofascore.com/api/v1/sport/tennis/scheduled-events/2026-06-14,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://www.sofascore.com/api/v1/sport/tennis/scheduled-events/2026-06-14
SofaScore public endpoints,volleyball,2026-06-11,https://api.sofascore.com/api/v1/sport/volleyball/scheduled-events/2026-06-11,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://api.sofascore.com/api/v1/sport/volleyball/scheduled-events/2026-06-11
SofaScore public endpoints,volleyball,2026-06-11,https://www.sofascore.com/api/v1/sport/volleyball/scheduled-events/2026-06-11,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://www.sofascore.com/api/v1/sport/volleyball/scheduled-events/2026-06-11
SofaScore public endpoints,volleyball,2026-06-12,https://api.sofascore.com/api/v1/sport/volleyball/scheduled-events/2026-06-12,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://api.sofascore.com/api/v1/sport/volleyball/scheduled-events/2026-06-12
SofaScore public endpoints,volleyball,2026-06-12,https://www.sofascore.com/api/v1/sport/volleyball/scheduled-events/2026-06-12,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://www.sofascore.com/api/v1/sport/volleyball/scheduled-events/2026-06-12
SofaScore public endpoints,volleyball,2026-06-13,https://api.sofascore.com/api/v1/sport/volleyball/scheduled-events/2026-06-13,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://api.sofascore.com/api/v1/sport/volleyball/scheduled-events/2026-06-13
SofaScore public endpoints,volleyball,2026-06-13,https://www.sofascore.com/api/v1/sport/volleyball/scheduled-events/2026-06-13,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://www.sofascore.com/api/v1/sport/volleyball/scheduled-events/2026-06-13
SofaScore public endpoints,volleyball,2026-06-14,https://api.sofascore.com/api/v1/sport/volleyball/scheduled-events/2026-06-14,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://api.sofascore.com/api/v1/sport/volleyball/scheduled-events/2026-06-14
SofaScore public endpoints,volleyball,2026-06-14,https://www.sofascore.com/api/v1/sport/volleyball/scheduled-events/2026-06-14,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://www.sofascore.com/api/v1/sport/volleyball/scheduled-events/2026-06-14
SofaScore public endpoints,ice-hockey,2026-06-11,https://api.sofascore.com/api/v1/sport/ice-hockey/scheduled-events/2026-06-11,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://api.sofascore.com/api/v1/sport/ice-hockey/scheduled-events/2026-06-11
SofaScore public endpoints,ice-hockey,2026-06-11,https://www.sofascore.com/api/v1/sport/ice-hockey/scheduled-events/2026-06-11,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://www.sofascore.com/api/v1/sport/ice-hockey/scheduled-events/2026-06-11
SofaScore public endpoints,ice-hockey,2026-06-12,https://api.sofascore.com/api/v1/sport/ice-hockey/scheduled-events/2026-06-12,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://api.sofascore.com/api/v1/sport/ice-hockey/scheduled-events/2026-06-12
SofaScore public endpoints,ice-hockey,2026-06-12,https://www.sofascore.com/api/v1/sport/ice-hockey/scheduled-events/2026-06-12,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://www.sofascore.com/api/v1/sport/ice-hockey/scheduled-events/2026-06-12
SofaScore public endpoints,ice-hockey,2026-06-13,https://api.sofascore.com/api/v1/sport/ice-hockey/scheduled-events/2026-06-13,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://api.sofascore.com/api/v1/sport/ice-hockey/scheduled-events/2026-06-13
SofaScore public endpoints,ice-hockey,2026-06-13,https://www.sofascore.com/api/v1/sport/ice-hockey/scheduled-events/2026-06-13,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://www.sofascore.com/api/v1/sport/ice-hockey/scheduled-events/2026-06-13
SofaScore public endpoints,ice-hockey,2026-06-14,https://api.sofascore.com/api/v1/sport/ice-hockey/scheduled-events/2026-06-14,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://api.sofascore.com/api/v1/sport/ice-hockey/scheduled-events/2026-06-14
SofaScore public endpoints,ice-hockey,2026-06-14,https://www.sofascore.com/api/v1/sport/ice-hockey/scheduled-events/2026-06-14,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://www.sofascore.com/api/v1/sport/ice-hockey/scheduled-events/2026-06-14
SofaScore public endpoints,handball,2026-06-11,https://api.sofascore.com/api/v1/sport/handball/scheduled-events/2026-06-11,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://api.sofascore.com/api/v1/sport/handball/scheduled-events/2026-06-11
SofaScore public endpoints,handball,2026-06-11,https://www.sofascore.com/api/v1/sport/handball/scheduled-events/2026-06-11,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://www.sofascore.com/api/v1/sport/handball/scheduled-events/2026-06-11
SofaScore public endpoints,handball,2026-06-12,https://api.sofascore.com/api/v1/sport/handball/scheduled-events/2026-06-12,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://api.sofascore.com/api/v1/sport/handball/scheduled-events/2026-06-12
SofaScore public endpoints,handball,2026-06-12,https://www.sofascore.com/api/v1/sport/handball/scheduled-events/2026-06-12,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://www.sofascore.com/api/v1/sport/handball/scheduled-events/2026-06-12
SofaScore public endpoints,handball,2026-06-13,https://api.sofascore.com/api/v1/sport/handball/scheduled-events/2026-06-13,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://api.sofascore.com/api/v1/sport/handball/scheduled-events/2026-06-13
SofaScore public endpoints,handball,2026-06-13,https://www.sofascore.com/api/v1/sport/handball/scheduled-events/2026-06-13,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://www.sofascore.com/api/v1/sport/handball/scheduled-events/2026-06-13
SofaScore public endpoints,handball,2026-06-14,https://api.sofascore.com/api/v1/sport/handball/scheduled-events/2026-06-14,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://api.sofascore.com/api/v1/sport/handball/scheduled-events/2026-06-14
SofaScore public endpoints,handball,2026-06-14,https://www.sofascore.com/api/v1/sport/handball/scheduled-events/2026-06-14,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://www.sofascore.com/api/v1/sport/handball/scheduled-events/2026-06-14
SofaScore public endpoints,baseball,2026-06-11,https://api.sofascore.com/api/v1/sport/baseball/scheduled-events/2026-06-11,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://api.sofascore.com/api/v1/sport/baseball/scheduled-events/2026-06-11
SofaScore public endpoints,baseball,2026-06-11,https://www.sofascore.com/api/v1/sport/baseball/scheduled-events/2026-06-11,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://www.sofascore.com/api/v1/sport/baseball/scheduled-events/2026-06-11
SofaScore public endpoints,baseball,2026-06-12,https://api.sofascore.com/api/v1/sport/baseball/scheduled-events/2026-06-12,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://api.sofascore.com/api/v1/sport/baseball/scheduled-events/2026-06-12
SofaScore public endpoints,baseball,2026-06-12,https://www.sofascore.com/api/v1/sport/baseball/scheduled-events/2026-06-12,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://www.sofascore.com/api/v1/sport/baseball/scheduled-events/2026-06-12
SofaScore public endpoints,baseball,2026-06-13,https://api.sofascore.com/api/v1/sport/baseball/scheduled-events/2026-06-13,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://api.sofascore.com/api/v1/sport/baseball/scheduled-events/2026-06-13
SofaScore public endpoints,baseball,2026-06-13,https://www.sofascore.com/api/v1/sport/baseball/scheduled-events/2026-06-13,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://www.sofascore.com/api/v1/sport/baseball/scheduled-events/2026-06-13
SofaScore public endpoints,baseball,2026-06-14,https://api.sofascore.com/api/v1/sport/baseball/scheduled-events/2026-06-14,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://api.sofascore.com/api/v1/sport/baseball/scheduled-events/2026-06-14
SofaScore public endpoints,baseball,2026-06-14,https://www.sofascore.com/api/v1/sport/baseball/scheduled-events/2026-06-14,403,No,0,0,0,0,0,0,,"Wide event discovery, live/final status, basic scores if accessible.",Blocked in GitHub Actions,403 Client Error: Forbidden for url: https://www.sofascore.com/api/v1/sport/baseball/scheduled-events/2026-06-14
ESPN public scoreboard,WNBA,2026-06-11,https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260611,200,Yes,4,4,4,0,4,0,Chicago Sky at Indiana Fever | Final/OT | Fever 114 - Sky 106 || New York Liberty at Atlanta Dream | Final | Dream 90 - Liberty 104 || Phoenix Mercury at Dallas Wings | Final | Wings 85 - Mercury 70 || Las Vegas Aces at Portland Fire | Final | Fire 89 - Aces 105,"Structured scoreboard, date-specific status, scores, and some summary/box score endpoints.",Structured verification candidate,Date-specific scoreboard test.
ESPN public scoreboard,WNBA,2026-06-12,https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260612,200,Yes,2,2,2,0,2,0,"Toronto Tempo at Washington Mystics | Fri, June 12th at 7:30 PM EDT | Mystics 0 - Tempo 0 || Golden State Valkyries at Seattle Storm | Fri, June 12th at 10:00 PM EDT | Storm 0 - Valkyries 0","Structured scoreboard, date-specific status, scores, and some summary/box score endpoints.",Structured verification candidate,Date-specific scoreboard test.
ESPN public scoreboard,WNBA,2026-06-13,https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260613,200,Yes,4,4,4,0,4,0,"Indiana Fever at Connecticut Sun | Sat, June 13th at 6:00 PM EDT | Sun 0 - Fever 0 || Minnesota Lynx at Las Vegas Aces | Sat, June 13th at 8:00 PM EDT | Aces 0 - Lynx 0 || Dallas Wings at Portland Fire | Sat, June 13th at 8:30 PM EDT | Fire 0 - Wings 0 || Los Angeles Sparks at Phoenix Mercury | Sat, June 13th at 10:00 PM EDT | Mercury 0 - Sparks 0","Structured scoreboard, date-specific status, scores, and some summary/box score endpoints.",Structured verification candidate,Date-specific scoreboard test.
ESPN public scoreboard,WNBA,2026-06-14,https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260614,200,Yes,2,2,2,0,2,0,"Washington Mystics at New York Liberty | Sun, June 14th at 3:00 PM EDT | Liberty 0 - Mystics 0 || Atlanta Dream at Toronto Tempo | Sun, June 14th at 3:00 PM EDT | Tempo 0 - Dream 0","Structured scoreboard, date-specific status, scores, and some summary/box score endpoints.",Structured verification candidate,Date-specific scoreboard test.
ESPN public scoreboard,NCAA Women's Basketball,2026-06-11,https://site.api.espn.com/apis/site/v2/sports/basketball/womens-college-basketball/scoreboard?dates=20260611,200,Yes,0,0,0,0,0,0,,"Structured scoreboard, date-specific status, scores, and some summary/box score endpoints.",Do not use yet,Date-specific scoreboard test.
ESPN public scoreboard,NCAA Women's Basketball,2026-06-12,https://site.api.espn.com/apis/site/v2/sports/basketball/womens-college-basketball/scoreboard?dates=20260612,200,Yes,0,0,0,0,0,0,,"Structured scoreboard, date-specific status, scores, and some summary/box score endpoints.",Do not use yet,Date-specific scoreboard test.
ESPN public scoreboard,NCAA Women's Basketball,2026-06-13,https://site.api.espn.com/apis/site/v2/sports/basketball/womens-college-basketball/scoreboard?dates=20260613,200,Yes,0,0,0,0,0,0,,"Structured scoreboard, date-specific status, scores, and some summary/box score endpoints.",Do not use yet,Date-specific scoreboard test.
ESPN public scoreboard,NCAA Women's Basketball,2026-06-14,https://site.api.espn.com/apis/site/v2/sports/basketball/womens-college-basketball/scoreboard?dates=20260614,200,Yes,0,0,0,0,0,0,,"Structured scoreboard, date-specific status, scores, and some summary/box score endpoints.",Do not use yet,Date-specific scoreboard test.
ESPN public scoreboard,NCAA Softball,2026-06-11,https://site.api.espn.com/apis/site/v2/sports/softball/college-softball/scoreboard?dates=20260611,400,No,0,0,0,0,0,0,,"Structured scoreboard, date-specific status, scores, and some summary/box score endpoints.",Do not use yet,400 Client Error: Bad Request for url: https://site.api.espn.com/apis/site/v2/sports/softball/college-softball/scoreboard?dates=20260611
ESPN public scoreboard,NCAA Softball,2026-06-12,https://site.api.espn.com/apis/site/v2/sports/softball/college-softball/scoreboard?dates=20260612,400,No,0,0,0,0,0,0,,"Structured scoreboard, date-specific status, scores, and some summary/box score endpoints.",Do not use yet,400 Client Error: Bad Request for url: https://site.api.espn.com/apis/site/v2/sports/softball/college-softball/scoreboard?dates=20260612
